yearID,teamID,lgID,playerID,salary,pos
2016,DET,AL,wilsoju10,1525000,P
2016,ARI,NL,weeksri01,1500000,B
2016,BAL,AL,flahery01,1500000,P
2016,COL,NL,raburry01,1500000,B
2016,LAA,AL,pennicl01,1500000,B
2016,MIA,NL,breslcr01,1500000,P
2016,MIA,NL,mathije01,1500000,B
2016,MIL,NL,capuach01,1500000,P
2016,OAK,AL,sogarer01,1500000,B
2016,PHI,NL,russeja02,1500000,P
2016,SEA,AL,gutiefr01,1500000,B
2016,STL,NL,tejadru01,1500000,P
2016,TBR,AL,congeha01,1500000,B
2016,TEX,AL,barneto01,1500000,P
2016,SDP,NL,villaca01,1490314,P
2016,KCR,AL,colliti01,1475000,B
2016,MIL,NL,smithwi04,1475000,P
2016,MIN,AL,nunezed02,1475000,B
2016,PHI,NL,blancan01,1450000,B
2016,CIN,NL,hoovejj01,1400000,P
2016,PHI,NL,gomezje01,1400000,P
2016,STL,NL,manesse01,1400000,P
2016,WSN,NL,lobatjo01,1387500,B
2016,LAA,AL,navada01,1375000,B
2016,MIA,NL,morribr01,1350000,P
2016,PIT,NL,stewach01,1350000,B
2016,SDP,NL,pomerdr01,1350000,P
2016,BAL,AL,reimono01,1300000,B
2016,CLE,AL,mcallza01,1300000,P
2016,COL,NL,ottavad01,1300000,P
2016,ARI,NL,delgara01,1275000,P
2016,CHC,NL,grimmju01,1275000,P
2016,TEX,AL,diekmja01,1255000,P
2016,ATL,NL,beckhgo01,1250000,B
2016,BAL,AL,brachbr01,1250000,P
2016,BOS,AL,rossro01,1250000,P
2016,MIN,AL,abadfe01,1250000,P
2016,SEA,AL,peraljo01,1250000,P
2016,STL,NL,wongko01,1250000,B
2016,WSN,NL,belisma01,1250000,P
2016,WSN,NL,heisech01,1250000,B
2016,LAD,NL,vanslsc01,1225000,B
2016,KCR,AL,ventuyo01,1200000,P
2016,MIA,NL,narvech01,1200000,P
2016,TBR,AL,guyerbr01,1185000,B
2016,KCR,AL,buterdr01,1162500,P
2016,SFG,NL,kontoge01,1150000,P
2016,MIL,NL,maldoma01,1125000,B
2016,SEA,AL,cookry01,1100000,B
2016,LAD,NL,hatchch02,1065000,P
2016,MIL,NL,torreca01,1050000,P
2016,OAK,AL,rodrife02,1050000,P
2016,TOR,AL,barneda01,1050000,P
2016,TOR,AL,loupaa01,1050000,P
2016,ATL,NL,francje02,1000000,B
2016,CLE,AL,byrdma01,1000000,B
2016,CLE,AL,cowgico01,1000000,B
2016,CLE,AL,detwiro01,1000000,P
2016,COL,NL,barnebr02,1000000,B
2016,COL,NL,chatwty01,1000000,P
2016,KCR,AL,wangch01,1000000,P
2016,LAA,AL,gentrcr01,1000000,B
2016,MIA,NL,mcgowdu01,1000000,P
2016,MIA,NL,yelicch01,1000000,B
2016,PIT,NL,joycema01,1000000,B
2016,PIT,NL,luebkco01,1000000,P
2016,SDP,NL,wallabr01,1000000,B
2016,SEA,AL,leeda02,1000000,B
2016,TBR,AL,webbry01,1000000,P
2016,TOR,AL,floydga01,1000000,P
2016,MIA,NL,cappsca01,987500,B
2016,CHW,AL,putnaza01,975000,P
2016,TEX,AL,gimench01,975000,P
2016,MIL,NL,boyerbl01,950000,P
2016,PHI,NL,burriem01,925000,B
2016,CHW,AL,jonesna01,900000,P
2016,DET,AL,rominan01,900000,P
2016,HOU,AL,fieldjo03,900000,P
2016,TEX,AL,schepta01,900000,P
2016,ATL,NL,vizcaar01,897500,P
2016,TBR,AL,evelada01,895000,P
2016,HOU,AL,kratzer01,850000,P
2016,OAK,AL,parkeja02,850000,B
2016,CHW,AL,jennida01,810000,P
2016,SEA,AL,scribev01,807500,P
2016,CIN,NL,ohlenro01,800000,P
2016,SDP,NL,rosalad01,800000,B
2016,TOR,AL,tholejo01,800000,B
2016,CLE,AL,manshje01,765000,P
2016,LAD,NL,colemlo01,725000,P
2016,COL,NL,gurkaja01,660000,P
2016,CHC,NL,bryankr01,652000,B
2016,BOS,AL,bogaexa01,650000,B
2016,LAA,AL,choiji01,650000,B
2016,NYM,NL,edginjo01,625000,P
2016,NYM,NL,degroja01,607000,P
2016,BOS,AL,holtbr01,606000,B
2016,CIN,NL,woodbl01,600000,P
2016,NYM,NL,hendeji01,600000,P
2016,MIN,AL,gibsoky01,587500,P
2016,DET,AL,kensilo01,575000,P
2016,STL,NL,fryerer01,575000,B
2016,NYY,AL,hicksaa01,574000,B
2016,CIN,NL,hamilbi02,570000,B
2016,MIA,NL,ozunama01,570000,B
2016,BOS,AL,bettsmo01,566000,B
2016,BOS,AL,layneto01,563750,P
2016,NYY,AL,rominau01,556000,B
2016,MIA,NL,cosarja01,550000,P
2016,PIT,NL,figueco01,550000,B
2016,SFG,NL,gearrco01,550000,P
2016,PIT,NL,colege01,548000,P
2016,MIN,AL,sanomi01,547500,B
2016,BOS,AL,bradlja02,546500,B
2016,NYM,NL,wheelza01,546250,B
2016,CIN,NL,suareeu01,545000,B
2016,MIN,AL,matzety01,545000,P
2016,SFG,NL,panikjo01,545000,B
2016,WSN,NL,roarkta01,543400,P
2016,NYM,NL,darnatr01,542604,B
2016,MIN,AL,rosared01,542500,B
2016,CHC,NL,hendrky01,541000,P
2016,CLE,AL,lindofr01,540300,B
2016,CIN,NL,desclan01,540000,P
2016,BOS,AL,workmbr01,539500,B
2016,STL,NL,martica04,539000,P
2016,STL,NL,siegrke01,539000,P
2016,STL,NL,wachami01,539000,P
2016,MIA,NL,bourju01,537500,B
2016,MIN,AL,santada01,537500,B
2016,SFG,NL,duffyma02,537500,B
2016,DET,AL,casteni01,536500,B
2016,CLE,AL,salazda01,536200,P
2016,NYM,NL,syndeno01,535375,P
2016,CHW,AL,petrija01,535000,P
2016,CHW,AL,sandsje01,535000,B
2016,LAD,NL,culbech01,535000,B
2016,MIN,AL,arciaos01,535000,B
2016,PIT,NL,polangr01,535000,B
2016,WSN,NL,robincl01,534900,B
2016,NYY,AL,shrevch01,533400,P
2016,SEA,AL,nunovi01,532900,P
2016,LAA,AL,giavojo01,532500,B
2016,MIA,NL,realmjt01,532500,B
2016,PIT,NL,caminar01,532500,P
2016,BAL,AL,gausmke01,532000,P
2016,CHC,NL,lasteto01,532000,B
2016,ARI,NL,owingch01,530500,B
2016,CIN,NL,cingrto01,530000,P
2016,LAA,AL,shoemma01,530000,P
2016,LAD,NL,woodal02,530000,P
2016,PHI,NL,ascheco01,530000,B
2016,SFG,NL,hestoch01,530000,P
2016,ARI,NL,peralda01,529600,B
2016,BOS,AL,smithca02,529000,P
2016,HOU,AL,mchugco01,529000,P
2016,MIN,AL,murphjr01,528700,B
2016,SEA,AL,walketa01,528600,P
2016,HOU,AL,gileske01,528200,P
2016,PHI,NL,herreod01,528000,B
2016,TBR,AL,millebr02,527600,B
2016,OAK,AL,grayso01,527500,P
2016,OAK,AL,vogtst01,527500,B
2016,CHC,NL,russead02,527000,B
2016,PHI,NL,rufda01,527000,B
2016,TBR,AL,farquda01,527000,P
2016,SDP,NL,maurebr01,526400,P
2016,NYM,NL,florewi01,526014,B
2016,HOU,AL,harriwi10,525500,B
2016,SDP,NL,solarya01,525500,B
2016,SEA,AL,vinceni01,525500,P
2016,NYY,AL,birdgr01,525300,B
2016,TEX,AL,dysonsa01,525270,P
2016,CIN,NL,diazju03,525000,P
2016,DET,AL,gosean01,525000,B
2016,LAA,AL,croncj01,525000,B
2016,PHI,NL,hernace02,525000,B
2016,WSN,NL,treinbl01,524900,P
2016,TBR,AL,whitlch01,524525,P
2016,CHC,NL,ramirne01,524500,P
2016,CHC,NL,rosscza01,524500,B
2016,OAK,AL,daviskh01,524500,B
2016,HOU,AL,fiersmi01,524100,P
2016,TBR,AL,cedenxa01,524100,P
2016,WSN,NL,taylomi02,524000,B
2016,SDP,NL,myerswi01,523900,B
2016,SEA,AL,karnsna01,523700,P
2016,BAL,AL,josepca01,523500,B
2016,BAL,AL,mcfartj01,523500,P
2016,OAK,AL,hendrli01,523400,P
2016,ATL,NL,inciaen01,523000,B
2016,TBR,AL,dickeco01,522900,B
2016,TEX,AL,odorro01,522700,B
2016,BAL,AL,schoojo01,522500,B
2016,DET,AL,wilsoal01,522500,P
2016,MIA,NL,dietrde01,522500,B
2016,HOU,AL,springe01,522400,B
2016,MIL,NL,nelsoji02,522300,P
2016,CHC,NL,schwaky01,522000,B
2016,TOR,AL,carreez01,521800,B
2016,TBR,AL,colomal01,521700,P
2016,ARI,NL,ahmedni01,521600,B
2016,NYY,AL,severlu01,521300,P
