playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
porceri01,2016,1,BOS,AL,22,4,33,33,3,0,0,669,193,78,23,32,189,0.23,3.15,0,3,13,0,890,0,85,2,3,16
scherma01,2016,1,WAS,NL,20,7,34,34,1,0,0,685,165,75,31,56,284,0.199,2.96,2,2,6,1,902,0,77,7,3,6
happja01,2016,1,TOR,AL,20,4,32,32,0,0,0,585,168,69,22,60,163,0.231,3.18,0,3,6,2,796,0,72,2,2,21
lestejo01,2016,1,CHN,NL,19,5,32,32,2,0,0,608,154,55,21,52,197,0.211,2.44,0,4,6,0,796,0,57,4,4,15
cuetojo01,2016,1,SFN,NL,18,5,32,32,5,2,0,659,195,68,15,45,198,0.238,2.79,1,3,8,1,881,0,71,7,3,13
klubeco01,2016,1,CLE,AL,18,9,32,32,3,2,0,645,170,75,22,57,227,0.216,3.14,1,5,7,1,860,0,82,6,2,17
arrieja01,2016,1,CHN,NL,18,8,31,31,1,1,0,592,138,68,16,76,190,0.194,3.1,1,16,6,0,795,0,72,2,1,17
priceda01,2016,1,BOS,AL,17,9,35,35,2,0,0,690,227,102,30,50,228,0.258,3.99,1,4,7,0,951,0,106,8,7,19
salech01,2016,1,CHA,AL,17,10,32,32,6,1,0,680,190,84,27,45,233,0.227,3.34,2,2,17,0,907,0,88,5,3,16
verlaju01,2016,1,DET,AL,16,9,34,34,2,0,0,683,171,77,30,57,254,0.207,3.04,1,6,8,0,903,0,81,4,7,8
roarkta01,2016,1,WAS,NL,16,10,34,33,0,0,0,630,173,66,17,73,172,0.228,2.83,4,6,13,1,855,0,72,10,1,28
iwakuhi01,2016,1,SEA,AL,16,12,33,33,0,0,0,597,218,91,28,46,147,0.282,4.12,3,4,5,0,836,0,95,6,7,25
maedake01,2016,1,LAN,NL,16,11,32,32,0,0,0,527,150,68,20,50,179,0.229,3.48,6,6,8,0,716,0,72,0,3,10
martica04,2016,1,SLN,NL,16,9,31,31,0,0,0,586,169,66,15,70,174,0.233,3.04,1,8,11,0,809,0,68,2,2,33
hendrky01,2016,1,CHN,NL,16,8,31,30,2,1,0,570,142,45,15,44,170,0.207,2.13,3,5,8,0,745,0,53,4,3,12
tillmch01,2016,1,BAL,AL,16,6,30,30,0,0,0,516,155,72,19,66,140,0.244,3.77,1,9,7,0,715,0,73,2,4,20
fernajo02,2016,1,MIA,NL,16,8,29,29,0,0,0,547,149,58,13,55,253,0.224,2.86,6,9,6,1,737,0,63,7,5,14
bumgama01,2016,1,SFN,NL,15,9,34,34,4,1,0,680,179,69,26,54,251,0.213,2.74,0,4,8,1,912,0,79,3,6,15
colonba01,2016,1,NYN,NL,15,8,34,33,0,0,0,575,200,73,24,32,128,0.268,3.43,2,0,3,0,791,0,81,7,4,19
hamelco01,2016,1,TEX,AL,15,5,32,32,0,0,0,602,185,74,24,77,200,0.243,3.32,1,4,8,1,848,0,83,1,2,19
sanchaa01,2016,1,TOR,AL,15,2,30,30,0,0,0,576,161,64,15,63,161,0.224,3,0,5,5,0,790,0,69,1,2,14
hammeja01,2016,1,CHN,NL,15,10,30,30,0,0,0,500,148,71,25,53,144,0.239,3.83,0,9,9,0,692,0,77,7,3,14
strasst01,2016,1,WAS,NL,15,4,24,24,0,0,0,443,119,59,15,44,183,0.218,3.6,1,2,2,0,598,0,59,5,1,7
straida01,2016,1,CIN,NL,14,8,34,31,0,0,0,574,154,80,31,73,162,0.22,3.76,4,3,11,1,792,0,80,6,3,10
bettich01,2016,1,COL,NL,14,8,32,32,1,1,0,558,204,99,22,59,138,0.278,4.79,5,4,7,0,814,0,107,10,3,11
tanakma01,2016,1,NYA,AL,14,4,31,31,0,0,0,599,179,68,22,36,165,0.236,3.07,0,7,3,0,805,0,75,4,3,10
syndeno01,2016,1,NYN,NL,14,9,31,30,0,0,0,551,168,53,11,43,218,0.243,2.6,2,10,2,1,744,0,61,3,4,14
wainwad01,2016,1,SLN,NL,13,9,33,33,1,1,0,596,220,102,22,59,161,0.287,4.62,4,1,5,0,847,0,108,8,9,27
mchugco01,2016,1,HOU,AL,13,10,33,33,1,0,0,554,206,89,25,54,177,0.282,4.34,1,9,5,0,796,0,92,1,5,15
quintjo01,2016,1,CHA,AL,13,12,32,32,0,0,0,624,192,74,22,50,181,0.246,3.2,1,10,4,1,837,0,76,2,2,18
tomlijo01,2016,1,CLE,AL,13,9,30,29,0,0,0,522,187,85,36,20,118,0.269,4.4,2,4,3,0,725,1,97,4,4,6
greinza01,2016,1,ARI,NL,13,7,26,26,1,1,0,476,161,77,23,41,134,0.262,4.37,3,1,0,0,667,0,80,7,4,9
wrighst01,2016,1,BOS,AL,13,6,24,24,4,1,0,470,138,58,12,57,127,0.235,3.33,1,10,8,0,656,0,74,2,2,16
duffyda01,2016,1,KCA,AL,12,3,42,26,1,0,0,539,163,70,27,42,188,0.241,3.51,0,4,7,0,731,5,71,4,2,13
bauertr01,2016,1,CLE,AL,12,8,35,28,1,0,0,570,179,90,20,70,168,0.248,4.26,1,3,9,0,811,3,96,4,7,12
samarje01,2016,1,SFN,NL,12,11,32,32,1,0,0,610,190,86,24,54,167,0.249,3.81,4,2,1,0,829,0,88,6,4,19
hellije01,2016,1,PHI,NL,12,10,32,32,1,1,0,567,173,78,24,45,154,0.243,3.71,0,6,6,1,772,0,86,4,6,21
fistedo01,2016,1,HOU,AL,12,13,32,32,0,0,0,541,195,93,24,62,115,0.276,4.64,1,10,7,0,779,0,98,0,3,20
weaveje02,2016,1,LAA,AL,12,12,31,31,1,1,0,534,209,100,37,51,103,0.297,5.06,2,1,4,2,767,0,106,1,6,19
chatwty01,2016,1,COL,NL,12,9,27,27,0,0,0,474,147,68,15,70,117,0.25,3.87,2,7,5,0,669,0,75,2,3,22
kershcl01,2016,1,LAN,NL,12,4,21,21,3,3,0,447,97,28,8,11,172,0.184,1.69,1,5,2,3,544,0,31,4,1,9
eickhje01,2016,1,PHI,NL,11,14,33,33,0,0,0,592,187,80,30,42,167,0.251,3.65,2,6,8,2,811,0,88,6,10,14
kenneia01,2016,1,KCA,AL,11,11,33,33,0,0,0,587,173,80,33,66,184,0.236,3.68,1,4,13,0,818,0,81,1,5,9
ventuyo01,2016,1,KCA,AL,11,12,32,32,2,0,0,558,190,92,23,78,144,0.263,4.45,1,13,8,1,816,0,96,3,4,21
gonzagi01,2016,1,WAS,NL,11,11,32,32,0,0,0,532,179,90,19,59,171,0.262,4.57,2,7,9,0,765,0,98,8,5,17
fiersmi01,2016,1,HOU,AL,11,8,31,30,0,0,0,506,187,84,26,42,134,0.28,4.48,0,17,7,0,724,0,89,3,5,6
lackejo01,2016,1,CHN,NL,11,8,29,29,0,0,0,565,146,70,23,53,180,0.218,3.35,1,4,9,0,748,0,74,8,8,13
davieza01,2016,1,MIL,NL,11,7,28,28,0,0,0,490,166,72,20,38,135,0.263,3.97,0,3,6,0,682,0,79,3,4,11
fulmemi01,2016,1,DET,AL,11,7,26,26,1,1,0,477,136,54,16,42,132,0.231,3.06,1,1,9,1,647,0,57,4,2,17
hernafe02,2016,1,SEA,AL,11,8,25,25,0,0,0,460,138,65,19,65,122,0.239,3.82,0,6,10,0,655,0,76,3,0,17
carraca01,2016,1,CLE,AL,11,8,25,25,1,1,0,439,134,54,21,34,150,0.24,3.32,2,4,3,1,599,0,64,1,3,9
salazda01,2016,1,CLE,AL,11,6,25,25,0,0,0,412,121,59,16,63,161,0.235,3.87,3,9,2,3,584,0,61,0,4,9
brachbr01,2016,1,BAL,AL,10,4,71,0,0,0,2,237,57,18,7,25,92,0.201,2.05,1,4,0,1,311,16,23,0,3,7
nicasju01,2016,1,PIT,NL,10,7,52,12,0,0,0,354,117,59,15,45,138,0.261,4.5,3,3,7,0,513,9,64,5,7,8
bundydy01,2016,1,BAL,AL,10,6,36,14,0,0,0,329,109,49,18,42,104,0.257,4.02,4,0,6,0,474,6,52,1,1,6
volqued01,2016,1,KCA,AL,10,11,34,34,0,0,0,568,217,113,23,76,139,0.286,5.37,1,5,7,1,853,0,124,6,6,16
perezma02,2016,1,TEX,AL,10,11,33,33,0,0,0,596,205,97,18,76,103,0.27,4.39,0,3,4,2,855,0,110,9,8,36
odorija01,2016,1,TBA,AL,10,6,33,33,0,0,0,563,170,77,29,54,166,0.241,3.69,3,3,4,1,773,0,80,3,6,14
garcija02,2016,1,SLN,NL,10,13,32,30,1,1,0,515,179,89,26,57,150,0.268,4.67,3,8,7,0,741,0,94,7,2,21
graveke01,2016,1,OAK,AL,10,11,31,31,2,1,0,558,196,85,22,47,108,0.271,4.11,2,2,7,0,786,0,87,2,6,19
finnebr01,2016,1,CIN,NL,10,11,31,31,1,0,0,516,150,76,29,84,145,0.236,3.98,2,6,4,2,734,0,86,5,5,17
dickera01,2016,1,TOR,AL,10,15,30,29,0,0,0,509,169,84,28,63,126,0.258,4.46,0,5,6,1,728,1,97,1,3,21
grayjo02,2016,1,COL,NL,10,10,29,29,1,1,0,504,153,86,18,59,185,0.243,4.61,2,7,12,0,712,0,92,5,5,10
kazmisc01,2016,1,LAN,NL,10,6,26,26,0,0,0,409,133,69,21,52,134,0.253,4.56,3,5,7,0,590,0,71,2,3,6
santihe01,2016,1,LAA,AL,10,4,22,22,0,0,0,362,104,57,20,57,107,0.233,4.25,0,2,4,1,515,0,61,3,4,9
perdolu02,2016,1,SDN,NL,9,10,35,20,1,0,0,440,187,93,23,46,105,0.31,5.71,7,10,7,0,662,8,99,0,4,20
archech01,2016,1,TBA,AL,9,19,33,33,0,0,0,604,183,90,30,67,233,0.238,4.02,0,11,3,0,850,0,100,6,4,12
koehlto01,2016,1,MIA,NL,9,13,33,33,0,0,0,530,176,85,22,83,147,0.261,4.33,7,9,5,0,774,0,93,6,5,10
stromma01,2016,1,TOR,AL,9,10,32,32,0,0,0,612,209,99,21,54,166,0.264,4.37,0,9,4,1,855,0,104,2,2,22
anderch01,2016,1,MIL,NL,9,11,31,30,0,0,0,455,155,74,28,53,120,0.266,4.39,0,4,4,0,647,1,83,4,3,12
gausmke01,2016,1,BAL,AL,9,12,30,30,0,0,0,539,183,72,28,47,174,0.262,3.61,1,8,5,0,757,0,76,4,3,19
sabatcc01,2016,1,NYA,AL,9,12,30,30,0,0,0,539,172,78,22,65,152,0.25,3.91,1,2,9,1,768,0,83,5,2,21
leakemi01,2016,1,SLN,NL,9,12,30,30,0,0,0,530,203,92,20,30,125,0.288,4.69,1,7,7,0,757,0,101,5,10,13
lockeje01,2016,1,PIT,NL,9,8,30,19,1,1,0,382,151,77,17,44,73,0.298,5.44,4,7,3,0,564,4,81,8,2,16
estrama01,2016,1,TOR,AL,9,9,29,29,0,0,0,528,132,68,23,65,165,0.203,3.48,1,5,4,0,723,0,73,0,3,6
rodonca01,2016,1,CHA,AL,9,10,28,28,0,0,0,495,176,74,23,54,168,0.273,4.04,3,11,6,1,715,0,82,4,6,14
shoemma01,2016,1,LAA,AL,9,13,27,27,1,1,0,480,166,69,18,30,143,0.266,3.88,1,2,7,0,668,0,71,2,5,10
keuchda01,2016,1,HOU,AL,9,12,26,26,1,1,0,504,168,85,20,48,144,0.259,4.55,1,9,2,0,701,0,88,2,1,16
duffety01,2016,1,MIN,AL,9,12,26,26,0,0,0,399,167,95,25,32,114,0.301,6.43,3,9,6,1,596,0,103,2,2,14
eovalna01,2016,1,NYA,AL,9,8,24,21,0,0,0,374,123,66,23,40,97,0.255,4.76,2,5,1,0,525,2,66,1,1,8
matzst01,2016,1,NYN,NL,9,8,22,22,0,0,0,397,129,50,14,31,129,0.257,3.4,2,3,5,1,547,0,53,8,1,8
foltymi01,2016,1,ATL,NL,9,5,22,22,0,0,0,370,125,59,18,35,111,0.263,4.31,2,13,6,1,525,0,61,5,4,7
desclan01,2016,1,CIN,NL,9,5,20,20,1,1,0,370,120,45,16,30,105,0.259,3.28,2,6,4,1,507,0,51,7,3,12
guerrju02,2016,1,MIL,NL,9,3,20,20,0,0,0,365,94,38,10,43,100,0.213,2.81,2,7,3,1,492,0,40,3,2,10
zimmejo02,2016,1,DET,AL,9,7,19,18,0,0,0,316,118,57,14,26,66,0.284,4.87,0,3,2,0,450,1,63,1,5,8
hillri01,2016,1,OAK,AL,9,3,14,14,0,0,0,228,55,19,2,28,90,0.201,2.25,0,0,8,0,311,0,22,0,1,8
thornty01,2016,1,MIL,NL,8,5,67,0,0,0,13,201,38,16,6,25,90,0.162,2.15,1,4,2,0,263,23,19,0,1,1
givenmy01,2016,1,BAL,AL,8,2,66,0,0,0,0,224,59,26,6,36,96,0.22,3.13,2,3,6,0,313,8,28,2,1,6
felizmi01,2016,1,HOU,AL,8,1,47,0,0,0,0,195,55,32,10,22,95,0.224,4.43,0,6,0,0,270,17,33,0,2,1
buchhcl01,2016,1,BOS,AL,8,10,37,21,0,0,0,418,130,74,21,55,93,0.25,4.78,1,1,5,0,588,7,80,2,6,17
geedi01,2016,1,KCA,AL,8,9,33,14,0,0,0,375,146,65,24,37,89,0.291,4.68,3,1,6,1,551,3,67,3,3,10
nelsoji02,2016,1,MIL,NL,8,16,32,32,0,0,0,538,186,92,25,86,140,0.268,4.62,2,8,17,0,807,0,108,7,4,18
rayro02,2016,1,ARI,NL,8,15,32,32,0,0,0,523,185,95,24,71,218,0.267,4.9,4,8,6,0,776,0,105,3,2,13
jimenub01,2016,1,BAL,AL,8,12,29,25,1,0,1,427,150,86,16,72,125,0.268,5.44,1,5,3,1,638,2,93,1,1,12
andrima01,2016,1,TBA,AL,8,8,29,19,1,1,1,383,131,62,17,25,109,0.265,4.37,1,3,1,4,527,3,64,0,6,13
delarjo01,2016,1,COL,NL,8,9,27,24,0,0,0,402,157,82,23,63,108,0.293,5.51,3,7,8,1,614,0,93,4,3,15
bradlar01,2016,1,ARI,NL,8,9,26,26,0,0,0,425,154,79,16,67,143,0.276,5.02,8,7,4,2,638,0,84,2,7,7
walketa01,2016,1,SEA,AL,8,11,25,25,1,1,0,403,129,63,27,37,119,0.247,4.22,2,4,8,1,573,0,75,3,3,8
conlead01,2016,1,MIA,NL,8,6,25,25,0,0,0,400,125,57,13,62,124,0.25,3.85,7,9,11,0,584,0,59,7,3,14
velasvi01,2016,1,PHI,NL,8,6,24,24,1,1,0,393,129,60,21,45,152,0.263,4.12,1,3,1,0,551,0,64,9,5,12
niesejo01,2016,1,PIT,NL,8,6,23,18,0,0,0,330,132,60,21,38,76,0.297,4.91,2,9,3,0,491,2,63,5,1,13
pomerdr01,2016,1,SDN,NL,8,7,17,17,0,0,0,306,67,28,8,41,115,0.184,2.47,2,7,1,0,411,0,30,2,3,4
blantjo01,2016,1,LAN,NL,7,2,75,0,0,0,0,240,55,22,7,26,80,0.194,2.48,4,3,2,0,315,15,23,0,3,5
ramirer02,2016,1,TBA,AL,7,11,64,1,0,0,2,272,90,38,14,26,63,0.265,3.77,5,7,4,0,378,13,39,7,2,12
phelpda01,2016,1,MIA,NL,7,6,64,5,0,0,4,260,61,22,6,38,114,0.197,2.28,6,0,2,1,352,6,23,1,2,7
quackke01,2016,1,SDN,NL,7,7,60,0,0,0,2,179,55,26,8,22,42,0.242,3.92,2,2,0,0,253,17,27,2,2,2
bushma01,2016,1,TEX,AL,7,2,58,0,0,0,1,185,44,17,4,14,61,0.196,2.48,0,2,1,0,243,15,18,1,3,3
barneto01,2016,1,TEX,AL,7,3,53,0,0,0,0,181,54,14,4,16,49,0.242,2.09,1,6,4,0,246,9,16,1,2,10
sanchan01,2016,1,DET,AL,7,13,35,26,0,0,0,460,171,100,30,53,135,0.285,5.87,1,7,5,2,668,3,108,4,6,13
teherju01,2016,1,ATL,NL,7,10,30,30,1,1,0,564,157,67,22,41,167,0.223,3.21,2,7,9,1,758,0,70,4,1,11
santaer01,2016,1,MIN,AL,7,11,30,30,2,1,0,544,168,68,19,53,149,0.245,3.38,2,11,4,3,748,0,78,1,5,20
smylydr01,2016,1,TBA,AL,7,12,30,30,0,0,0,526,174,95,32,49,167,0.259,4.88,2,10,2,0,738,0,103,5,11,10
wislema01,2016,1,ATL,NL,7,13,27,26,0,0,1,470,159,87,26,49,115,0.259,5,3,5,4,1,671,1,90,2,3,12
wachami01,2016,1,SLN,NL,7,7,27,24,0,0,0,414,159,78,15,45,114,0.289,5.09,6,6,1,0,606,1,86,4,5,11
manaese01,2016,1,OAK,AL,7,9,25,24,0,0,0,434,135,62,20,37,124,0.248,3.86,1,3,4,0,594,0,65,4,4,13
degroja01,2016,1,NYN,NL,7,8,24,24,1,1,0,444,142,50,15,36,143,0.255,3.04,0,4,3,0,604,0,53,5,3,15
peralwi01,2016,1,MIL,NL,7,11,23,23,0,0,0,383,152,69,19,43,93,0.305,4.86,1,0,3,0,554,0,73,6,4,12
griffaj01,2016,1,TEX,AL,7,4,23,23,0,0,0,357,116,67,28,46,107,0.256,5.07,1,0,7,1,509,0,68,0,3,10
hollade01,2016,1,TEX,AL,7,9,22,20,0,0,0,322,116,59,15,35,67,0.276,4.95,2,2,2,0,461,0,62,1,2,8
moorema02,2016,1,TBA,AL,7,7,21,21,0,0,0,390,125,59,20,40,109,0.251,4.08,0,3,5,1,549,0,62,3,2,7
colege01,2016,1,PIT,NL,7,10,21,21,1,0,0,348,131,50,7,36,98,0.289,3.88,3,5,6,1,506,0,57,4,6,9
novaiv01,2016,1,NYA,AL,7,6,21,15,0,0,1,292,107,53,19,25,75,0.276,4.9,1,7,6,0,421,3,54,1,2,8
mileywa01,2016,1,SEA,AL,7,8,19,19,1,1,0,336,117,62,18,34,82,0.274,4.98,1,5,3,2,469,0,62,2,3,16
rossjo01,2016,1,WAS,NL,7,5,19,19,0,0,0,315,108,40,9,29,93,0.269,3.43,3,2,6,0,447,0,43,7,3,10
darviyu01,2016,1,TEX,AL,7,5,17,17,0,0,0,301,81,38,12,31,132,0.214,3.41,1,6,3,0,416,0,43,0,4,3
ohse01,2016,1,SLN,NL,6,3,76,0,0,0,19,239,55,17,5,18,103,0.19,1.92,3,3,2,0,313,35,20,2,1,5
barraky01,2016,1,MIA,NL,6,3,75,0,0,0,0,218,45,23,1,44,113,0.176,2.85,1,8,2,0,306,6,24,2,2,2
pressry01,2016,1,MIN,AL,6,7,72,0,0,0,1,226,79,31,8,23,67,0.266,3.7,2,7,2,0,328,10,34,4,2,3
woodbl01,2016,1,CIN,NL,6,5,70,0,0,0,1,230,72,34,9,38,81,0.251,3.99,3,8,2,0,330,21,38,1,2,8
robleha01,2016,1,NYN,NL,6,4,68,0,0,0,1,233,69,30,7,36,85,0.24,3.48,4,3,1,0,331,15,32,1,5,6
axforjo01,2016,1,OAK,AL,6,4,68,0,0,0,3,197,65,29,6,30,60,0.258,3.97,1,4,3,0,289,13,30,2,2,7
siegrke01,2016,1,SLN,NL,6,3,67,0,0,0,3,185,42,19,10,26,66,0.193,2.77,2,5,1,0,248,11,20,0,3,4
madsory01,2016,1,OAK,AL,6,7,63,0,0,0,30,194,63,26,7,20,49,0.257,3.62,3,4,2,1,270,53,27,2,1,8
dunnmi01,2016,1,MIA,NL,6,1,51,0,0,0,0,127,43,16,5,11,38,0.27,3.4,0,2,3,0,176,5,16,1,2,3
grillja01,2016,2,TOR,AL,6,4,46,0,0,0,2,126,28,17,8,19,58,0.189,3.64,0,1,1,0,170,6,17,0,2,4
millean01,2016,1,NYA,AL,6,1,44,0,0,0,9,136,28,7,5,7,77,0.174,1.39,0,0,2,0,172,16,8,1,1,3
wangch01,2016,1,KCA,AL,6,0,38,0,0,0,0,160,60,25,6,18,30,0.286,4.22,0,1,2,0,231,24,27,1,0,5
pinedmi01,2016,1,NYA,AL,6,12,32,32,0,0,0,527,184,94,27,53,207,0.266,4.82,1,7,6,0,756,0,98,0,3,10
gibsoky01,2016,1,MIN,AL,6,11,25,25,1,0,0,442,175,83,20,55,104,0.298,5.07,3,9,4,0,653,0,89,3,4,21
gallayo01,2016,1,BAL,AL,6,8,23,23,0,0,0,354,126,71,16,61,85,0.276,5.42,2,6,1,0,526,0,74,1,6,13
karnsna01,2016,1,SEA,AL,6,2,22,15,0,0,1,283,95,54,11,45,101,0.259,5.15,1,5,3,1,417,2,55,0,2,5
liriafr01,2016,1,PIT,NL,6,11,21,21,0,0,0,341,115,69,19,69,116,0.264,5.46,1,8,7,0,523,0,76,7,5,13
paxtoja01,2016,1,SEA,AL,6,7,20,20,0,0,0,363,134,51,9,24,117,0.279,3.79,3,5,1,0,511,0,62,0,6,17
nolaaa01,2016,1,PHI,NL,6,9,20,20,0,0,0,333,116,59,10,29,121,0.264,4.78,3,2,6,0,483,0,68,5,4,5
boydma01,2016,1,DET,AL,6,5,20,18,0,0,0,292,97,49,17,29,82,0.258,4.53,0,1,4,0,412,1,51,0,3,8
lewisco01,2016,1,TEX,AL,6,5,19,19,1,0,0,349,103,48,19,28,73,0.236,3.71,0,1,3,0,472,0,53,1,3,9
garzama01,2016,1,MIL,NL,6,8,19,19,0,0,0,305,117,51,11,36,70,0.283,4.51,2,3,3,0,461,0,67,4,4,8
snellbl01,2016,1,TBA,AL,6,8,19,19,0,0,0,267,93,35,5,51,98,0.269,3.54,0,6,0,1,401,0,44,2,2,7
mcculla02,2016,1,HOU,AL,6,5,14,14,0,0,0,243,80,29,5,45,106,0.261,3.22,1,9,0,2,352,0,29,0,0,10
moorema02,2016,2,SFN,NL,6,5,12,12,0,0,0,205,59,31,5,32,69,0.233,4.08,1,3,1,0,289,0,31,1,2,4
latosma01,2016,1,CHA,AL,6,2,11,11,0,0,0,181,63,31,10,25,32,0.27,4.62,1,1,1,0,265,0,33,2,4,5
delgara01,2016,1,ARI,NL,5,2,79,0,0,0,0,225,77,37,8,36,68,0.265,4.44,3,7,2,0,337,14,39,3,5,4
jonesna01,2016,1,CHA,AL,5,3,71,0,0,0,3,212,48,18,7,15,80,0.19,2.29,3,7,3,0,274,11,20,2,2,5
dullry01,2016,1,OAK,AL,5,5,70,0,0,0,3,223,50,20,10,15,73,0.186,2.42,4,6,1,0,290,9,23,0,5,2
soriajo01,2016,1,KCA,AL,5,8,70,0,0,0,1,200,70,30,10,27,68,0.271,4.05,0,2,2,3,293,18,31,4,2,2
ohlenro01,2016,1,CIN,NL,5,7,64,0,0,0,2,197,59,34,14,32,68,0.237,4.66,1,4,6,0,290,34,35,3,0,4
oteroda01,2016,1,CLE,AL,5,1,62,0,0,0,1,212,54,12,2,10,57,0.211,1.53,1,2,0,0,269,20,14,3,0,11
roberda08,2016,1,CHA,AL,5,3,62,0,0,0,37,187,53,24,6,32,75,0.231,3.47,4,1,1,0,267,48,24,3,2,3
greensh02,2016,1,DET,AL,5,4,50,3,0,0,2,181,58,39,3,22,59,0.257,5.82,1,0,4,0,256,4,39,2,2,5
cabrema01,2016,1,ATL,NL,5,1,41,0,0,0,6,115,31,12,0,19,32,0.225,2.82,1,2,1,0,162,10,14,2,2,5
hatchch02,2016,1,LAN,NL,5,4,37,0,0,0,0,122,40,25,8,21,43,0.253,5.53,4,4,1,0,181,10,26,1,0,3
rondobr01,2016,1,DET,AL,5,2,37,0,0,0,0,109,23,12,5,12,45,0.181,2.97,1,1,3,1,144,7,12,2,0,2
corbipa01,2016,1,ARI,NL,5,13,36,24,0,0,1,467,177,89,24,66,131,0.286,5.15,2,9,5,0,701,6,109,6,5,15
kelake01,2016,1,TEX,AL,5,1,35,0,0,0,0,102,30,23,6,17,45,0.236,6.09,0,2,3,1,150,2,23,2,1,4
peavyja01,2016,1,SFN,NL,5,9,31,21,0,0,0,356,134,73,18,36,102,0.282,5.54,1,4,2,1,520,3,76,4,2,8
chacijh01,2016,2,LAA,AL,5,6,29,17,1,0,0,352,124,61,10,47,92,0.272,4.68,4,8,5,1,515,5,64,2,5,10
godleza01,2016,1,ARI,NL,5,4,27,9,0,0,0,224,86,53,13,25,60,0.289,6.39,4,5,4,0,335,1,54,7,1,4
feldmsc01,2016,1,HOU,AL,5,3,26,5,0,0,0,186,64,20,8,13,42,0.264,2.9,3,0,3,0,265,9,27,4,3,4
gonzami03,2016,1,CHA,AL,5,8,24,23,0,0,0,405,132,56,11,35,95,0.254,3.73,1,3,6,0,566,0,61,1,5,10
friedch01,2016,1,SDN,NL,5,12,24,23,0,0,0,388,131,69,13,52,100,0.259,4.8,2,7,2,0,567,0,74,3,5,7
chenwe02,2016,1,MIA,NL,5,5,22,22,0,0,0,370,134,68,22,24,100,0.276,4.96,0,1,3,0,520,0,69,3,4,10
grayso01,2016,1,OAK,AL,5,11,22,22,0,0,0,351,133,74,18,42,94,0.286,5.69,0,15,2,0,517,0,80,0,7,9
stripro01,2016,1,LAN,NL,5,9,22,14,0,0,0,300,96,44,10,30,74,0.25,3.96,3,6,1,0,419,4,46,3,1,7
anderty01,2016,1,COL,NL,5,6,19,19,0,0,0,343,119,45,12,28,99,0.272,3.54,2,4,3,3,478,0,50,6,3,13
reaco01,2016,1,SDN,NL,5,5,19,18,0,0,0,298,101,55,12,44,76,0.262,4.98,4,0,8,1,443,0,63,3,2,10
taillja01,2016,1,PIT,NL,5,4,18,18,0,0,0,312,99,39,13,17,85,0.252,3.38,1,1,3,2,418,0,40,4,1,12
uriasju01,2016,1,LAN,NL,5,2,18,15,0,0,0,231,81,29,5,31,84,0.274,3.39,0,3,4,0,336,1,32,4,1,6
lugose01,2016,1,NYN,NL,5,2,17,8,0,0,0,192,49,19,7,21,45,0.22,2.67,3,1,4,1,260,2,19,8,4,6
kuhlch01,2016,1,PIT,NL,5,4,14,14,0,0,0,212,73,33,7,20,53,0.267,4.2,0,2,4,0,301,0,34,2,2,5
jacksed01,2016,2,SDN,NL,5,6,13,13,0,0,0,220,79,48,12,35,54,0.278,5.89,2,5,1,0,326,0,49,2,4,9
novaiv01,2016,2,PIT,NL,5,2,11,11,3,0,0,194,68,22,4,3,52,0.273,3.06,0,3,3,0,263,0,27,4,4,8
miranar01,2016,2,SEA,AL,5,2,11,10,0,0,0,168,43,22,12,18,40,0.214,3.54,0,2,0,0,221,1,25,0,2,5
lopezre01,2016,1,WAS,NL,5,3,11,6,0,0,0,132,47,24,4,22,42,0.272,4.91,2,5,0,0,201,1,27,3,2,1
handbr01,2016,1,SDN,NL,4,4,82,0,0,0,1,268,63,29,8,36,111,0.195,2.92,4,7,1,0,364,16,32,2,2,6
reedad01,2016,1,NYN,NL,4,2,80,0,0,0,1,233,60,17,4,13,91,0.21,1.97,4,4,0,0,304,13,18,3,2,2
nerishe01,2016,1,PHI,NL,4,4,79,0,0,0,2,241,59,23,9,30,102,0.202,2.58,3,4,3,1,328,13,26,1,2,4
woodtr01,2016,1,CHN,NL,4,0,77,0,0,0,0,183,45,20,8,24,47,0.199,2.95,2,0,1,0,252,16,24,1,0,3
treinbl01,2016,1,WAS,NL,4,1,73,0,0,0,1,201,51,17,5,31,63,0.224,2.28,6,1,0,0,263,17,19,2,2,17
blevije01,2016,1,NYN,NL,4,2,73,0,0,0,2,126,36,13,4,15,52,0.229,2.79,3,1,1,0,178,8,14,2,3,1
osunaro01,2016,1,TOR,AL,4,3,72,0,0,0,36,222,55,22,9,14,82,0.206,2.68,4,4,3,1,288,61,23,1,3,4
broxtjo01,2016,1,SLN,NL,4,2,66,0,0,0,0,182,52,29,7,24,57,0.229,4.3,5,1,3,0,259,14,32,2,3,1
wilsoju10,2016,1,DET,AL,4,5,66,0,0,0,1,176,61,27,6,17,65,0.263,4.14,2,4,1,0,251,10,29,1,0,7
diekmja01,2016,1,TEX,AL,4,2,66,0,0,0,4,159,36,20,4,26,59,0.189,3.4,1,3,3,0,221,14,22,0,2,5
jennida01,2016,1,CHA,AL,4,3,64,0,0,0,1,182,57,14,1,28,46,0.259,2.08,0,4,3,0,259,15,18,2,6,11
